,campaign_id,start_date,end_date,project_name,num_leads,daily_budget,duration,budget,clicks,impressions_ins,reach_ins,spend,ctr,cpl
3596,12641,2024-10-16,2024-11-17,Ivoire West - PRE,26,3300,12,39600,2125,57882,51366,18306.19,3.671262223143637,704.0842307692308
3597,12648,2024-10-16,2024-10-17,Mountain View 4,2,1200,3,3600,69,2383,2248,852.04,2.8955098615190935,426.02
3598,12653,2024-10-16,2024-10-17,Mountain View 4,1,1200,3,3600,75,2275,2145,811.65,3.296703296703297,811.65
3599,12655,2024-10-16,2024-10-17,Terrace,1,1200,3,3600,86,1747,1619,775.05,4.922724670864339,775.05
3600,12656,2024-10-16,2024-10-17,Marakez - District 5,1,1200,3,3600,35,1663,1571,726.47,2.1046301864101022,726.47
3601,12657,2024-10-16,2024-10-17,Mountain View ICity New Cairo,1,1200,3,3600,63,1284,1175,708.0799999999999,4.906542056074766,708.0799999999999
3602,12658,2024-10-16,2024-10-17,Park Central - Hassan Allaam - Mostaqbl City,1,1200,3,3600,66,1994,1889,894.52,3.3099297893681046,894.52
3603,12659,2024-10-16,2024-10-18,WonderMarQ - WaterMarQ,2,1200,5,6000,426,15279,14492,1722.24,2.788140585116827,861.12
3604,12662,2024-10-16,2024-10-21,Bloomfields ,15,2000,8,16000,1048,13379,11644,5065.06,7.833171387996113,337.6706666666667
3605,12697,2024-10-16,2024-10-18,Stei8ht,2,1200,5,6000,28,4766,4576,1307.53,0.5874947545111204,653.765
3606,12699,2024-10-16,2024-11-17,Stei8ht,33,3000,13,39000,1459,113753,105855,15882.56,1.2826035357309258,481.28969696969693
3607,12850,2024-10-18,2024-11-21,Ivoire West - PRE,22,1600,17,27200,2372,80100,74031,14825.96,2.9612983770287142,673.9072727272727
3608,12851,2024-10-18,2024-10-20,Ivoire West - PRE,1,1200,5,6000,234,3937,3524,973.76,5.943611887223774,973.76
3609,12859,2024-10-18,2024-10-21,Bloomfields ,8,1500,5,7500,669,14652,12714,2354.41,4.565929565929566,294.30125
3610,12860,2024-10-18,2024-10-21,Bloomfields ,7,1500,5,7500,501,7215,6356,2349.8,6.9438669438669445,335.6857142857143
3611,12861,2024-10-18,2024-10-21,Bloomfields ,7,1500,7,10500,627,11522,9711,2222.11,5.441763582711335,317.44428571428574
3612,12862,2024-10-18,2024-10-20,Stei8ht,1,1200,5,6000,24,2869,2778,893.7,0.8365284071104915,893.7
3613,12863,2024-10-18,2024-10-22,Stei8ht,4,1200,7,8400,74,9023,8478,3509.88,0.8201263437880971,877.47
3614,12864,2024-10-18,2024-10-21,Stei8ht,3,1200,5,6000,76,6426,6052,2277.88,1.1826953003423593,759.2933333333334
3615,12866,2024-10-18,2024-10-20,Tatweer - riverside,1,1200,5,6000,387,6910,6037,927.49,5.600578871201158,927.49
3616,12869,2024-10-18,2024-10-20,Tatweer - riverside,1,1200,5,6000,193,3121,2823,932.0799999999999,6.1839154117270105,932.0799999999999
3617,12870,2024-10-18,2024-11-17,Vinci ,38,4250,14,59500,3084,37116,34005,17324.95,8.309085030714517,455.9197368421053
3618,12872,2024-10-18,2024-11-17,Vinci ,64,5000,18,90000,5282,79578,72367,19255.98,6.637512880444343,300.8746875
3619,12873,2024-10-18,2024-11-17,Vinci ,35,3000,10,30000,1348,33805,31830,13155.6,3.9875758023960954,375.87428571428575
3620,12905,2024-10-19,2024-11-17,Vinci ,40,3750,14,52500,4083,82335,76206,13298.6,4.959008926944799,332.46500000000003
3621,12906,2024-10-19,2024-10-21,Tatweer - riverside,3,1200,5,6000,574,11639,10028,1968.88,4.931695162814675,656.2933333333334
3622,12907,2024-10-19,2024-10-25,Tatweer - riverside,11,2000,8,16000,1617,35265,30065,6669.23,4.585282858358145,606.2936363636363
3623,12908,2024-10-19,2024-10-21,Stei8ht,2,1200,5,6000,40,4542,4336,2018.2,0.8806693086745927,1009.1
3624,12909,2024-10-19,2024-10-21,WonderMarQ - WaterMarQ,1,1200,5,6000,89,2229,2103,1822.6999999999998,3.992821893225662,1822.6999999999998
3625,12910,2024-10-19,2024-10-25,WonderMarQ - WaterMarQ,4,1200,9,10800,669,8446,7914,4436.21,7.92090930618044,1109.0525
3626,12913,2024-10-19,2024-10-21,Ivoire West - PRE,2,1200,5,6000,203,4287,3967,1345.8,4.735246092838815,672.9
3627,12915,2024-10-19,2024-10-21,Park Central - Hassan Allaam - Mostaqbl City,1,1200,5,6000,108,4277,3973,1739.3799999999999,2.525134440028057,1739.3799999999999
3628,12928,2024-10-20,2024-10-22,Tatweer - riverside,2,1200,5,6000,348,5345,4755,1710.74,6.510757717492983,855.37
3629,12930,2024-10-20,2024-10-22,Stei8ht,2,1200,5,6000,93,8427,7977,2096.49,1.1035955856176576,1048.245
3630,13072,2024-10-21,2024-10-23,Ivoire West - PRE,1,1200,5,6000,110,2224,2119,1009.77,4.946043165467626,1009.77
3631,13074,2024-10-21,2024-10-25,WonderMarQ - WaterMarQ,7,1500,6,9000,394,5982,5648,3584.71,6.586425944500167,512.1014285714285
3632,13075,2024-10-21,2024-10-22,WonderMarQ - WaterMarQ,1,1200,3,3600,61,1102,1052,684.63,5.535390199637023,684.63
3633,13076,2024-10-21,2024-10-25,Park Central - Hassan Allaam - Mostaqbl City,4,1200,7,8400,346,6217,5661,2943.93,5.565385234035709,735.9825
3634,13087,2024-10-21,2024-10-23,Ivoire West - PRE,1,1200,5,6000,138,3429,3229,1125.62,4.024496937882764,1125.62
3635,13088,2024-10-21,2024-10-23,Stei8ht,1,1200,5,6000,52,2810,2686,916.9300000000001,1.8505338078291813,916.9300000000001
3636,13089,2024-10-21,2024-10-22,Stei8ht,1,1200,3,3600,18,2104,2057,626.35,0.8555133079847909,626.35
3637,13203,2024-10-22,2024-10-25,Il Monte Galala,8,2000,6,12000,1775,20345,19418,3274.83,8.724502334725976,409.35375
3638,13204,2024-10-22,2024-10-23,Il Monte Galala,1,1200,3,3600,293,4975,4782,718.8199999999999,5.889447236180905,718.8199999999999
3639,13205,2024-10-22,2024-10-25,Il Monte Galala,12,1800,6,10800,2164,23390,22463,3086.77,9.251817015818727,257.23083333333335
3640,13206,2024-10-22,2024-10-25,Il Monte Galala,12,1500,7,10500,1789,22122,21216,2412.81,8.086972244824157,201.0675
3641,13207,2024-10-22,2024-11-22,Il Monte Galala,22,3000,33,99000,2659,63488,60293,10420.460000000001,4.188193044354839,473.65727272727275
3642,13208,2024-10-22,2024-10-23,Il Monte Galala,1,1200,3,3600,487,5570,5390,713.41,8.743267504488331,713.41
3643,13210,2024-10-22,2024-10-25,Il Monte Galala,14,1900,6,11400,3114,39395,36834,3079.82,7.904556415788806,219.98714285714286
3644,13212,2024-10-22,2024-10-25,Il Monte Galala,12,2200,8,17600,2572,23509,21858,3225.49,10.940490875834787,268.7908333333333
3645,13217,2024-10-22,2024-10-23,Stei8ht,1,1200,3,3600,26,1821,1762,754.85,1.4277869302580999,754.85
3646,13220,2024-10-22,2024-10-23,Vinci ,2,3000,3,9000,373,8840,8441,1755.9099999999999,4.219457013574661,877.9549999999999
3647,13221,2024-10-22,2024-10-24,Ivoire West - PRE,4,3300,5,16500,502,20544,19655,4003.77,2.443535825545171,1000.9425
3648,13336,2024-10-23,2024-10-25,Stei8ht,1,1200,5,6000,75,1976,1916,1086.48,3.7955465587044532,1086.48
3649,13339,2024-10-23,2024-10-25,Stei8ht,1,1200,5,6000,100,2491,2347,1421.1100000000001,4.014452027298273,1421.1100000000001
3650,13343,2024-10-23,2024-10-25,Il Monte Galala,8,1200,5,6000,1057,14511,14032,1285.34,7.284129281234924,160.6675
3651,13344,2024-10-23,2024-10-25,Il Monte Galala,10,1600,5,8000,682,8307,8114,1752.93,8.209943421211028,175.293
3652,14159,2024-11-17,2024-12-02,Ivoire West - PRE,67,6000,18,108000,11287,477581,431877,68870.28,2.3633687269803447,1027.9146268656716
3653,14161,2024-11-17,2024-11-21,Ivoire West - PRE,6,2200,8,17600,777,29114,26991,4223.67,2.6688191248196746,703.945
3654,14162,2024-11-17,2024-11-19,Ivoire West - PRE,1,1200,5,6000,122,4498,4194,784.37,2.712316585148955,784.37
3655,14166,2024-11-17,2024-11-19,NOI - Urbnlanes - New Cairo Golden Square,1,1200,5,6000,91,3306,2954,830.66,2.7525710828796126,830.66
3656,14169,2024-11-17,2024-11-19,NOI - Urbnlanes - New Cairo Golden Square,2,1200,5,6000,58,2534,2290,1226.14,2.2888713496448303,613.07
3657,14170,2024-11-17,2024-11-19,NOI - Urbnlanes - New Cairo Golden Square,2,1200,5,6000,95,4146,3768,1531.29,2.291365171249397,765.645
3658,14172,2024-11-17,2024-11-19,NOI - Urbnlanes - New Cairo Golden Square,2,1200,5,6000,103,4494,4094,1598.21,2.2919448153093014,799.105
3659,14175,2024-11-18,2024-11-19,Palm Hills New Cairo,1,1200,5,6000,55,1541,1439,1634.87,3.5691109669046073,1634.87
3660,14176,2024-11-18,2024-11-19,Palm Hills New Cairo,1,1200,5,6000,123,3854,3700,1601.0,3.1914893617021276,1601.0
3661,14177,2024-11-18,2024-11-19,Palm Hills New Cairo,1,1200,5,6000,66,1798,1666,1166.3400000000001,3.6707452725250276,1166.3400000000001
3662,14178,2024-11-18,2024-11-19,Palm Hills New Cairo,1,1200,5,6000,45,1986,1892,828.13,2.2658610271903323,828.13
3663,14180,2024-11-18,2024-11-19,Il Monte Galala,1,1200,5,6000,59,2213,2133,777.4,2.666064166290104,777.4
3664,14181,2024-11-18,2024-11-19,Il Monte Galala,1,1200,5,6000,320,5810,5531,913.29,5.507745266781412,913.29
3665,14182,2024-11-18,2024-11-19,Il Monte Galala,1,1200,5,6000,52,1879,1822,611.47,2.7674294837679616,611.47
3666,14184,2024-11-18,2024-11-26,Il Monte Galala,25,3500,11,38500,2383,59849,57977,13193.460000000001,3.9816872462363615,527.7384000000001
3667,14225,2024-11-19,2024-11-21,Il Monte Galala,3,1600,4,6400,415,8236,7934,2353.34,5.038853812530355,784.4466666666667
3668,14226,2024-11-19,2024-11-21,Il Monte Galala,3,1200,5,6000,568,11898,11432,1718.65,4.773911581778449,572.8833333333333
3669,14227,2024-11-19,2024-11-20,Il Monte Galala,1,1200,3,3600,72,3416,3360,1032.67,2.107728337236534,1032.67
3670,14228,2024-11-19,2024-11-26,Il Monte Galala,28,5500,9,49500,2265,58977,56114,17887.19,3.840480187191617,638.8282142857142
3671,14229,2024-11-19,2024-11-21,Palm Hills New Cairo,3,1200,5,6000,135,2495,2286,2498.1800000000003,5.410821643286573,832.7266666666668
3672,14232,2024-11-19,2024-11-21,Palm Hills New Cairo,3,1200,5,6000,102,2400,2258,2629.85,4.25,876.6166666666667
3673,14233,2024-11-19,2024-11-21,NOI - Urbnlanes - New Cairo Golden Square,3,1200,5,6000,85,5114,4749,2407.86,1.6621040281579977,802.62
3674,14234,2024-11-19,2024-11-20,NOI - Urbnlanes - New Cairo Golden Square,1,1200,3,3600,68,2727,2507,1424.22,2.4935826916024935,1424.22
3675,14237,2024-11-19,2024-11-21,Ivoire West - PRE,2,1600,4,6400,371,12382,11671,2920.17,2.9962849297367145,1460.085
3676,14238,2024-11-19,2024-11-20,Ivoire West - PRE,1,1200,3,3600,212,9374,8819,1455.25,2.261574567953915,1455.25
3677,14240,2024-11-19,2024-11-20,Ivoire West - PRE,1,1200,3,3600,243,9490,9068,1329.13,2.56059009483667,1329.13
3678,14260,2024-11-19,2024-11-20,Palm Hills New Cairo,1,1200,3,3600,39,903,860,794.9200000000001,4.318936877076411,794.9200000000001
3679,14262,2024-11-19,2024-11-20,NOI - Urbnlanes - New Cairo Golden Square,1,1200,3,3600,158,4894,4487,805.14,3.228442991418063,805.14
3680,14280,2024-11-19,2024-11-24,Solay - Living Yards - New Cairo,7,2000,8,16000,189,15639,13754,6430.84,1.2085171686169194,918.6914285714286
3681,14281,2024-11-19,2024-11-21,Solay - Living Yards - New Cairo,3,1200,5,6000,40,3277,2949,1673.91,1.2206286237412267,557.97
3682,14284,2024-11-19,2024-11-20,Solay - Living Yards - New Cairo,1,1200,3,3600,14,982,910,865.6800000000001,1.4256619144602851,865.6800000000001
3683,14285,2024-11-19,2024-12-02,Solay - Living Yards - New Cairo,94,11000,16,176000,1180,191964,169992,56063.729999999996,0.6146985893188306,596.4226595744681
3684,14375,2024-11-21,2024-11-29,WonderMarQ - WaterMarQ,14,5000,11,55000,3545,64929,60264,16301.51,5.4598099462489795,1164.3935714285715
3685,14379,2024-11-21,2024-11-24,WonderMarQ - WaterMarQ,4,3500,6,21000,447,11181,10554,3929.49,3.997853501475718,982.3725
3686,14381,2024-11-21,2024-11-22,SODIC The Estates,1,1200,3,3600,19,914,868,498.75,2.0787746170678334,498.75
3687,14383,2024-11-21,2024-11-24,SODIC The Estates,3,3500,6,21000,217,15867,14507,3228.62,1.367618327346064,1076.2066666666667
3688,14385,2024-11-21,2024-11-23,SODIC The Estates,1,1200,5,6000,52,2187,2009,1705.53,2.377686328303612,1705.53
3689,14392,2024-11-21,2024-11-22,Il Monte Galala,1,1200,3,3600,225,2589,2530,540.6800000000001,8.690614136732329,540.6800000000001
3690,14393,2024-11-21,2024-11-22,Il Monte Galala,2,1200,3,3600,203,1939,1908,432.04,10.469314079422382,216.02
3691,14394,2024-11-21,2024-11-26,Il Monte Galala,45,7500,10,75000,8583,119315,114825,13976.49,7.193563256924946,310.58866666666665
3692,14395,2024-11-21,2024-11-26,Il Monte Galala,51,7500,10,75000,6552,69852,66198,13635.15,9.379831644047416,267.3558823529412
3693,14396,2024-11-21,2024-11-22,Il Monte Galala,1,1200,3,3600,81,881,841,821.09,9.194097616345061,821.09
3694,14397,2024-11-21,2024-11-22,Il Monte Galala,1,1200,3,3600,62,776,761,488.15,7.989690721649484,488.15
3695,14413,2024-11-23,2024-11-23,The Phoenix SwanLake Residences,2,1200,3,3600,166,3760,3556,458.68,4.414893617021277,229.34
3696,14414,2024-11-23,2024-12-02,The Phoenix SwanLake Residences,55,7500,11,82500,4628,110716,98110,41183.0,4.180064308681672,748.7818181818182
3697,14415,2024-11-23,2024-11-23,The Phoenix SwanLake Residences,1,1200,3,3600,59,967,909,538.51,6.10134436401241,538.51
3698,14416,2024-11-23,2024-11-26,Kings Way,22,4500,8,36000,4065,94767,90320,7216.18,4.289467852733546,328.0081818181818
3699,14417,2024-11-23,2024-11-25,Kings Way,8,4500,7,31500,2606,65867,61595,4855.8099999999995,3.9564577102342597,606.9762499999999
3700,14418,2024-11-23,2024-11-26,Kings Way,31,5000,8,40000,4588,77792,73982,7556.110000000001,5.897778691896339,243.74548387096777
3701,14419,2024-11-23,2024-11-24,Kings Way,3,2000,4,8000,432,6701,6424,1192.96,6.446798985226086,397.65333333333336
3702,14420,2024-11-23,2024-11-26,Kings Way,5,1200,5,6000,632,7294,6857,2375.66,8.664655881546476,475.13199999999995
3703,14429,2024-11-23,2024-11-26,WonderMarQ - WaterMarQ,4,3000,6,18000,2978,39255,36751,2656.42,7.586294739523628,664.105
3704,14430,2024-11-23,2024-11-28,WonderMarQ - WaterMarQ,2,1200,5,6000,391,11043,10723,2003.23,3.5407045186996284,1001.615
3705,14459,2024-11-25,2024-11-25,WonderMarQ - WaterMarQ,1,3000,3,9000,1064,11092,10731,989.88,9.592499098449332,989.88
3706,14540,2024-11-26,2024-11-28,Hyde Park,1,1200,3,3600,35,1828,1760,840.16,1.9146608315098468,840.16
3707,14541,2024-11-26,2024-11-28,Hyde Park,1,1200,3,3600,11,880,814,680.63,1.25,680.63
3708,14545,2024-11-26,2024-11-29,Hyde Park,2,1200,5,6000,21,1015,972,1834.6,2.0689655172413794,917.3
3709,14548,2024-11-26,2024-11-28,Hyde Park,1,1200,3,3600,22,1247,1201,878.61,1.7642341619887731,878.61
3710,14549,2024-11-26,2024-11-28,Bloomfields ,1,1200,3,3600,79,2005,1894,894.46,3.940149625935162,894.46
3711,14551,2024-11-26,2024-11-28,Bloomfields ,1,1200,3,3600,71,1370,1321,914.4300000000001,5.182481751824818,914.4300000000001
3712,14553,2024-11-26,2024-11-28,Bloomfields ,1,1200,3,3600,18,832,682,853.6500000000001,2.1634615384615383,853.6500000000001
3713,14554,2024-11-27,2024-11-28,Bloomfields ,1,1200,3,3600,20,557,533,854.98,3.5906642728904847,854.98
3714,14630,2024-11-28,2024-11-29,Solay - Living Yards - New Cairo,1,1200,3,3600,13,1170,1028,757.0,1.1111111111111112,757.0
3715,14631,2024-11-28,2024-11-29,Solay - Living Yards - New Cairo,1,1200,3,3600,12,1578,1494,817.24,0.7604562737642585,817.24
3716,14633,2024-11-28,2024-11-29,Solay - Living Yards - New Cairo,2,1200,3,3600,17,2105,1915,1410.28,0.8076009501187649,705.14
3717,14634,2024-11-28,2024-11-29,Tatweer Misr New Project - Mostakbal City,1,1200,3,3600,29,1878,1744,806.7,1.54419595314164,806.7
3718,14639,2024-11-28,2024-12-02,Hyde Park,15,4500,9,40500,509,26296,24085,6788.13,1.9356556130209916,452.54200000000003
3719,14640,2024-11-28,2024-11-29,Hyde Park,1,1200,3,3600,36,1484,1435,1028.58,2.4258760107816713,1028.58
3720,14642,2024-11-28,2024-12-02,Hyde Park,17,4500,7,31500,205,21412,20244,8433.960000000001,0.957407061460863,496.1152941176471
3721,14644,2024-11-28,2024-11-29,Hyde Park,1,1200,3,3600,7,240,226,794.53,2.9166666666666665,794.53
3722,14646,2024-11-28,2024-11-29,Park Central - Hassan Allaam - Mostaqbl City,1,1200,3,3600,217,3800,3635,919.98,5.7105263157894735,919.98
3723,14648,2024-11-28,2024-11-29,Park Central - Hassan Allaam - Mostaqbl City,1,1200,3,3600,76,1564,1493,761.75,4.859335038363171,761.75
3724,14651,2024-11-28,2024-11-30,Park Central - Hassan Allaam - Mostaqbl City,3,1200,5,6000,74,1644,1465,1898.2199999999998,4.5012165450121655,632.7399999999999
3725,14652,2024-11-28,2024-11-30,Ivoire West - PRE,3,1200,5,6000,176,3966,3739,1834.98,4.43772062531518,611.66
3726,14653,2024-11-28,2024-12-02,Ivoire West - PRE,16,4500,7,31500,1346,63580,58894,7534.4400000000005,2.1170179301667194,470.90250000000003
3727,14654,2024-11-28,2024-11-29,Ivoire West - PRE,1,1200,3,3600,72,1622,1531,741.89,4.438964241676942,741.89
3728,14656,2024-11-28,2024-12-02,Ivoire West - PRE,7,2000,6,12000,517,30095,27132,4164.08,1.717893337763748,594.8685714285714
3729,14657,2024-11-28,2024-11-29,Ivoire West - PRE,1,1200,3,3600,131,4649,4233,1118.8400000000001,2.817810281781028,1118.8400000000001
3730,14658,2024-11-28,2024-11-30,Hyde Park North - Seashore,2,1200,5,6000,178,5295,5004,1353.3999999999999,3.3616619452313508,676.6999999999999
3731,14659,2024-11-28,2024-12-02,Hyde Park North - Seashore,7,1200,7,8400,526,13895,13011,3490.92,3.785534364879453,498.70285714285717
3732,14660,2024-11-28,2025-01-27,Hyde Park North - Seashore,38,2000,18,36000,1023,28407,26194,13612.91,3.601225050163692,358.2344736842105
3733,12563,2024-10-15,2024-10-16,Vinci ,1,1200,3,3600,52,1929,1880,502.6,2.695697252462416,502.6
3734,12693,2024-10-17,2024-10-24,Palm Hills Golf Extension,3,1200,10,12000,965,27275,24628,2091.4900000000002,3.538038496791934,697.1633333333334
3735,12892,2024-10-19,2024-10-24,Palm Hills Golf Extension,5,1350,5,6750,1333,36044,32999,3674.24,3.698257685051604,734.848
3736,13242,2024-10-23,2024-11-21,Palm Hills Golf Extension,34,1270,32,40640,4878,180842,167447,18871.15,2.697382245274881,555.0338235294118
3737,13243,2024-10-23,2024-10-24,Palm Hills Golf Extension,1,1200,3,3600,328,9220,8595,824.12,3.5574837310195226,824.12
3738,13456,2024-10-29,2024-10-29,Palm Hills Golf Extension,1,1200,3,3600,457,18895,17602,929.56,2.4186292670018523,929.56
3739,12683,2024-10-16,2024-10-17,Ivoire West - PRE,1,1200,3,3600,129,4319,4199,574.41,2.9868025005788374,574.41
3740,12684,2024-10-16,2024-10-17,Ivoire West - PRE,2,1200,3,3600,174,7433,7136,875.31,2.3409121485268396,437.655
3741,12686,2024-10-16,2024-10-17,Ivoire West - PRE,1,1200,3,3600,111,4749,4632,560.02,2.337334175615919,560.02
3742,13061,2024-10-21,2024-10-22,Ivoire West - PRE,1,1200,3,3600,88,2675,2625,561.6800000000001,3.289719626168224,561.6800000000001
3743,13077,2024-10-21,2024-10-22,Il Monte Galala,1,1200,3,3600,151,2845,2671,651.19,5.30755711775044,651.19
3744,13079,2024-10-21,2024-10-26,Il Monte Galala,9,1200,7,8400,745,18022,16424,3390.42,4.133836422150704,376.71333333333337
3745,13196,2024-10-22,2024-10-26,Ivoire West - PRE,12,2200,7,15400,1815,62688,59269,4706.99,2.895290964777948,392.24916666666667
3746,13514,2024-10-28,2024-11-08,Il Monte Galala,30,1200,11,13200,4408,52397,51191,7272.58,8.412695383323472,242.41933333333333
3747,12818,2024-10-17,2024-10-22,Stei8ht,6,1200,7,8400,179,12812,11639,5187.92,1.3971276927880112,864.6533333333333
3748,13629,2024-10-31,2024-11-05,NOI - Urbnlanes - New Cairo Golden Square,22,2600,6,15600,4287,64812,59539,5888.5,6.6145158304017775,267.65909090909093
3749,13487,2024-10-27,2024-11-05,Village West ,53,1500,9,13500,3620,75488,63743,7441.52,4.795464179737176,140.40603773584905
3750,13191,2024-10-23,2024-10-24,elysium - new zayed,1,1500,3,4500,42,1694,1494,1152.75,2.479338842975207,1152.75
3751,12955,2024-10-20,2024-10-23,RAS ELHKEMA GENERAL - NC,2,1200,5,6000,459,12875,11032,1997.1000000000001,3.5650485436893207,998.5500000000001
3752,13264,2024-10-23,2024-10-27,Stei8ht,3,1200,5,6000,777,14056,12949,3611.08,5.527888446215139,1203.6933333333334
3753,13463,2024-10-26,2024-10-28,RAS ELHKEMA GENERAL - NC,1,1200,4,4800,211,6315,5703,1418.12,3.3412509897070466,1418.12
3754,13466,2024-10-26,2024-11-04,BETA GREENS - New cairo,10,1200,9,10800,301,22145,21239,4230.7,1.3592233009708738,423.07
3755,14041,2024-11-13,2024-11-24,Garden City - NC - cityedge,30,1200,13,15600,2617,22538,20123,8746.32,11.611500576803621,291.544
3756,14046,2024-11-13,2024-11-24,Solay - Living Yards - New Cairo,31,1200,13,15600,532,28931,24374,8359.05,1.8388579724171306,269.64677419354837
3757,14311,2024-11-20,2024-11-24,At East - Mostakbal City by Sabbour,4,1200,6,7200,149,6606,6019,2953.6800000000003,2.255525280048441,738.4200000000001
3758,14312,2024-11-20,2024-11-24,Ahly Sabour Ras hikma,4,1200,6,7200,273,6084,5227,2929.45,4.487179487179487,732.3625
3759,14313,2024-11-20,2024-11-23,Ahly Sabour Ras hikma,1,1200,6,7200,45,3351,3160,2371.77,1.342882721575649,2371.77
3760,13235,2024-10-23,2024-10-31,Zayard North Strike - zayed,25,1200,9,10800,1430,26983,21730,10401.15,5.299633102323685,416.046
3761,12972,2024-10-20,2024-10-21,Stei8ht,1,1200,3,3600,18,3181,2885,717.58,0.565859792518076,717.58
3762,12973,2024-10-20,2024-10-21,Stei8ht,1,1200,3,3600,18,1095,994,695.28,1.643835616438356,695.28
3763,12974,2024-10-20,2024-10-21,Stei8ht,1,1200,3,3600,53,7025,6200,801.9200000000001,0.7544483985765125,801.9200000000001
3764,12975,2024-10-20,2024-10-21,Stei8ht,1,1200,3,3600,7,137,137,475.09,5.109489051094891,475.09
3765,12977,2024-10-20,2024-10-25,Kings Way,29,13461,8,107688,1569,47840,45443,14747.84,3.2796822742474916,508.5462068965517
3766,12978,2024-10-20,2024-10-21,Kings Way,1,1200,3,3600,176,8630,8084,815.63,2.0393974507531865,815.63
3767,12979,2024-10-20,2024-10-21,Kings Way,1,1200,3,3600,94,2682,2523,751.21,3.5048471290082026,751.21
3768,13127,2024-10-22,2024-10-22,Stei8ht,4,9150,2,18300,134,11837,10553,3177.33,1.1320435921263834,794.3325
3769,13562,2024-10-29,2024-10-30,Ivoire West - PRE,2,1200,3,3600,139,3869,3716,852.13,3.592659601964332,426.065
3770,13592,2024-10-30,2024-11-04,Kings Way,403,50000,6,300000,75031,2882628,2454087,166789.85,2.602867938561618,413.8705955334988
3771,13594,2024-10-30,2024-10-31,Kings Way,4,7200,3,21600,623,31944,29459,2179.8199999999997,1.950288004007012,544.9549999999999
3772,13597,2024-10-30,2024-11-02,Kings Way,129,41990,6,251940,22916,1053466,918341,65773.45,2.17529564314368,509.8717054263566
3773,13601,2024-10-30,2024-11-01,Kings Way,7,12830,4,51320,879,22621,21484,3533.34,3.8857698598647272,504.7628571428572
3774,13602,2024-10-30,2024-10-31,Kings Way,1,1200,3,3600,58,1533,1428,722.41,3.7834311806914545,722.41
3775,13603,2024-10-30,2024-10-31,Kings Way,4,7128,4,28512,220,4589,4138,1935.1599999999999,4.794072782741338,483.78999999999996
3776,13605,2024-10-30,2024-10-31,Kings Way,8,12960,3,38880,226,16922,15576,3297.67,1.335539534334003,412.20875
3777,13722,2024-11-04,2024-11-12,Al Burouj,31,2500,10,25000,2977,58849,52830,11703.779999999999,5.0587095787524,377.5412903225806
3778,13790,2024-11-05,2024-11-08,Jadie - Concrete - New Cairo,14,2000,4,8000,473,5872,4899,4388.599999999999,8.055177111716622,313.47142857142853
3779,14009,2024-11-12,2024-11-15,Solay - Living Yards - New Cairo,11,2000,6,12000,211,10516,9123,3011.36,2.00646633701027,273.76
3780,14090,2024-11-15,2024-11-16,Rock Yard - El Battal Developments,3,2500,3,7500,168,8183,6979,2422.56,2.0530367835757057,807.52
3781,13600,2024-10-30,2024-11-11,Solay - Living Yards - New Cairo,23,1200,12,14400,653,26142,22022,6955.82,2.497896105883253,302.4269565217391
3782,13639,2024-10-31,2024-11-02,Baymount,3,1500,5,7500,90,3643,3036,2045.31,2.4704913532802633,681.77
3783,13765,2024-11-05,2024-11-07,Al Burouj,1,1200,3,3600,66,1520,1369,1516.81,4.342105263157895,1516.81
3784,13232,2024-10-22,2024-10-24,la colina - Capital Hills Developments,1,1200,5,6000,238,7298,6027,1446.33,3.2611674431351054,1446.33
3785,13390,2024-10-24,2024-10-27,De Joya New Zayed,8,2000,5,10000,204,8478,7196,2894.74,2.40622788393489,361.8425
3786,14023,2024-11-13,2024-11-14,Bahja - october,6,1200,3,3600,216,4762,4332,648.53,4.535909281814364,108.08833333333332
3787,12856,2024-10-18,2024-10-20,Thru Dal - Waslet dahshor,2,2000,5,10000,91,4828,3687,2921.08,1.8848384424192213,1460.54
3788,13684,2024-11-02,2024-11-05,Ivoire West - PRE,3,1200,5,6000,448,21524,20010,2158.58,2.081397509756551,719.5266666666666
3789,12965,2024-10-20,2024-10-22,Il Monte Galala,8,1200,5,6000,324,4868,4407,1216.51,6.655710764174199,152.06375
3790,13249,2024-10-23,2024-10-27,Il Monte Galala,6,2000,6,12000,3483,61823,58182,4944.04,5.633825598887145,824.0066666666667
3791,13376,2024-10-24,2024-10-25,Mountain View ICity New Cairo,1,1200,3,3600,59,2411,2232,523.25,2.447117378681045,523.25
3792,13960,2024-11-11,2024-11-15,Mountain View ICity New Cairo,5,1200,7,8400,307,11228,10416,4470.8,2.7342358389739934,894.1600000000001
3793,14038,2024-11-13,2024-11-17,Mountain View ICity New Cairo,8,1200,7,8400,464,6295,5660,3811.13,7.370929308975377,476.39125
3794,14065,2024-11-14,2024-11-17,Mountain View ICity New Cairo,3,1200,5,6000,296,3420,2958,2378.1000000000004,8.654970760233919,792.7000000000002
3795,13064,2024-10-21,2024-10-23,Mountain View iCity October,9,1200,5,6000,856,31063,28278,1369.6000000000001,2.7556900492547403,152.1777777777778
3796,13065,2024-10-21,2024-10-23,Mountain View iCity October,3,1200,5,6000,124,3273,3051,1358.92,3.7885731744576843,452.97333333333336
3797,13070,2024-10-21,2024-10-23,Mountain View iCity October,2,1200,5,6000,83,3492,3221,1381.35,2.376861397479954,690.675
